"Subject" "Activity" "Time Domain, Body Acceleration mean, x-direction" "Time Domain, Body Acceleration, mean, y-direction" "Time Domain, Body Acceleration, mean, z-direction" "Time Domain, Gravity Acceleration, mean, x-direction" "Time Domain, Gravity Acceleration, mean, y-direction" "Time Domain, Gravity Acceleration, mean, z-direction" "Time Domain, Body Acceleration Jerk, mean, x-direction" "Time Domain, Body Acceleration Jerk, mean, y-direction" "Time Domain, Body Acceleration Jerk, mean, z-direction" "Time Domain, Body Gyroscope, mean, x-direction" "Time Domain, Body Gyroscope, mean, y-direction" "Time Domain, Body Gyroscope, mean, z-direction" "Time Domain, Body Gyroscope, Jerk mean, x-direction" "Time Domain, Body Gyroscope, Jerk mean, y-direction" "Time Domain, Body Gyroscope, Jerk mean, z-direction" "Time Domain, Body Acceleration, mean, magnitude" "Time Domain, Gravity Acceleration, mean, magnitude" "Time Domain, Body Acceleration Jerk, mean, magnitude" "Time Domain, Body Gyroscope, mean, magnitude" "Time Domain, Body Gyroscope, Jerk mean, magnitude" "Frequency Domain, Body Acceleration, mean, x-direction" "Frequency Domain, Body Acceleration, mean, y-direction" "Frequency Domain, Body Acceleration, mean, z-direction" "Frequency Domain, Body Acceleration, mean frequency, x-direction" "Frequency Domain, Body Acceleration, mean frequency, y-direction" "Frequency Domain, Body Acceleration, mean frequency, z-direction" "Frequency Domain, Body Acceleration, Jerk mean, x-direction" "Frequency Domain, Body Acceleration, Jerk mean, y-direction" "Frequency Domain, Body Acceleration, Jerk mean, z-direction" "Frequency Domain, Body Acceleration, Jerk mean frequency, x-direction" "Frequency Domain, Body Acceleration, Jerk mean frequency, y-direction" "Frequency Domain, Body Acceleration, Jerk mean frequency, z-direction" "Frequency Domain, Body Gyroscope, mean, x-direction" "Frequency Domain, Body Gyroscope, mean, y-direction" "Frequency Domain, Body Gyroscope, mean, z-direction" "Frequency Domain, Body Gyroscope, mean frequency, x-direction" "Frequency Domain, Body Gyroscope, mean frequency, y-direction" "Frequency Domain, Body Gyroscope, mean frequency, z-direction" "Frequency Domain, Body Acceleration, mean, magnitude" "Frequency Domain, Body Acceleration, mean frequency, magnitude" "Frequency Domain, Body Acceleration Jerk, mean, magnitude" "Frequency Domain, Body Acceleration Jerk, mean frequency, magnitude" "Frequency Domain, Body Gyroscope, mean, magnitude" "Frequency Domain, Body Gyroscope, mean frequency, magnitude" "Frequency Domain, Body Gyroscope Jerk, mean, magnitude" "Frequency Domain, Body Gyroscope Jerk, mean frequency, magnitude" "Time Domain, Body Acceleration, std. dev., x-direction" "Time Domain, Body Acceleration, std. dev., y-direction" "Time Domain, Body Acceleration, std. dev., z-direction" "Time Domain, Gravity Acceleration, std. dev., x-direction" "Time Domain, Gravity Acceleration, std. dev., y-direction" "Time Domain, Gravity Acceleration, std. dev., z-direction" "Time Domain, Body Acceleration Jerk, std. dev., x-direction" "Time Domain, Body Acceleration Jerk, std. dev., y-direction" "Time Domain, Body Acceleration Jerk, std. dev., z-direction" "Time Domain, Body Gyroscope, std. dev., x-direction" "Time Domain, Body Gyroscope, std. dev., y-direction" "Time Domain, Body Gyroscope, std. dev., z-direction" "Time Domain, Body Gyroscope Jerk, std. dev., x-direction" "Time Domain, Body Gyroscope Jerk, std. dev., y-direction" "Time Domain, Body Gyroscope Jerk, std. dev., z-direction" "Time Domain, Body Acceleration, std. dev., magnitude" "Time Domain, Gravity Acceleration, std. dev., magnitude" "Time Domain, Body Acceleration Jerk, std. dev., magnitude" "Time Domain, Body Gyroscope, std. dev., magnitude" "Time Domain, Body Gyroscope Jerk, std. dev., magnitude" "Frequency Domain, Body Acceleration, std. dev., x-direction" "Frequency Domain, Body Acceleration, std. dev., y-direction" "Frequency Domain, Body Acceleration, std. dev., z-direction" "Frequency Domain, Body Acceleration Jerk, std. dev., x-direction" "Frequency Domain, Body Acceleration Jerk, std. dev., y-direction" "Frequency Domain, Body Acceleration Jerk, std. dev., z-direction" "Frequency Domain, Body Gyroscope, std. dev., x-direction" "Frequency Domain, Body Gyroscope, std. dev., y-direction" "Frequency Domain, Body Gyroscope, std. dev., z-direction" "Frequency Domain, Body Acceleration, std. dev., magnitude" "Frequency Domain, Body Acceleration Jerk, std. dev., magnitude" "Frequency Domain, Body Gyroscope, std. dev., magnitude" "Frequency Domain, Body Gyroscope Jerk, std. dev., magnitude"
6 "WALKING" 0.248656520140351 -0.0102529170561404 -0.133119570368421 -0.47670987877193 0.956593814210526 0.175867709021053 0.0963481955263158 -0.00114529240245614 0.00328817288070175 -0.0079605026754386 -0.107218315054386 0.179102058245614 -0.111267284631579 -0.0424104289992982 -0.0717774743859649 -0.918878850824561 -0.918878850824561 -0.954750504912281 -0.908980174736842 -0.955645738245614 -0.939114254210526 -0.923706791403509 -0.938044912280702 -0.219729934157895 0.348418746140351 0.161457927833333 -0.967072436842105 -0.936043420175439 -0.954425844736842 0.0114731894070175 -0.0222029460298246 0.0784684032122807 -0.935439769649123 -0.941771544385965 -0.932636612807018 0.102549066280877 0.0236567802333333 0.0445225537614035 -0.91235165222807 0.1446050868 -0.948655471052632 0.182525077889474 -0.930153639473684 0.119317522942105 -0.953695957368421 0.16376531874386 -0.934049422052632 -0.924644826385965 -0.925216100350877 -0.887746310350877 -0.959161956491228 -0.928130738421053 -0.966341054736842 -0.933674494385965 -0.959646055263158 -0.955378225087719 -0.943634949473684 -0.939141878596491 -0.939611608245614 -0.958628819649123 -0.959579071578947 -0.897326245964912 -0.897326245964912 -0.950341934385965 -0.920914497017544 -0.953157001578947 -0.932462941461404 -0.929711219929825 -0.924004748421053 -0.968619159473684 -0.935717452807018 -0.963567540877193 -0.962164978596491 -0.945365097894737 -0.947136774385965 -0.905373979824561 -0.951552664035088 -0.928694890175439 -0.955504654561404
6 "WALKING_DOWNSTAIRS" 0.248656520140351 -0.0102529170561404 -0.133119570368421 -0.47670987877193 0.956593814210526 0.175867709021053 0.0963481955263158 -0.00114529240245614 0.00328817288070175 -0.0079605026754386 -0.107218315054386 0.179102058245614 -0.111267284631579 -0.0424104289992982 -0.0717774743859649 -0.918878850824561 -0.918878850824561 -0.954750504912281 -0.908980174736842 -0.955645738245614 -0.939114254210526 -0.923706791403509 -0.938044912280702 -0.219729934157895 0.348418746140351 0.161457927833333 -0.967072436842105 -0.936043420175439 -0.954425844736842 0.0114731894070175 -0.0222029460298246 0.0784684032122807 -0.935439769649123 -0.941771544385965 -0.932636612807018 0.102549066280877 0.0236567802333333 0.0445225537614035 -0.91235165222807 0.1446050868 -0.948655471052632 0.182525077889474 -0.930153639473684 0.119317522942105 -0.953695957368421 0.16376531874386 -0.934049422052632 -0.924644826385965 -0.925216100350877 -0.887746310350877 -0.959161956491228 -0.928130738421053 -0.966341054736842 -0.933674494385965 -0.959646055263158 -0.955378225087719 -0.943634949473684 -0.939141878596491 -0.939611608245614 -0.958628819649123 -0.959579071578947 -0.897326245964912 -0.897326245964912 -0.950341934385965 -0.920914497017544 -0.953157001578947 -0.932462941461404 -0.929711219929825 -0.924004748421053 -0.968619159473684 -0.935717452807018 -0.963567540877193 -0.962164978596491 -0.945365097894737 -0.947136774385965 -0.905373979824561 -0.951552664035088 -0.928694890175439 -0.955504654561404
6 "WALKING_UPSTAIRS" 0.248656520140351 -0.0102529170561404 -0.133119570368421 -0.47670987877193 0.956593814210526 0.175867709021053 0.0963481955263158 -0.00114529240245614 0.00328817288070175 -0.0079605026754386 -0.107218315054386 0.179102058245614 -0.111267284631579 -0.0424104289992982 -0.0717774743859649 -0.918878850824561 -0.918878850824561 -0.954750504912281 -0.908980174736842 -0.955645738245614 -0.939114254210526 -0.923706791403509 -0.938044912280702 -0.219729934157895 0.348418746140351 0.161457927833333 -0.967072436842105 -0.936043420175439 -0.954425844736842 0.0114731894070175 -0.0222029460298246 0.0784684032122807 -0.935439769649123 -0.941771544385965 -0.932636612807018 0.102549066280877 0.0236567802333333 0.0445225537614035 -0.91235165222807 0.1446050868 -0.948655471052632 0.182525077889474 -0.930153639473684 0.119317522942105 -0.953695957368421 0.16376531874386 -0.934049422052632 -0.924644826385965 -0.925216100350877 -0.887746310350877 -0.959161956491228 -0.928130738421053 -0.966341054736842 -0.933674494385965 -0.959646055263158 -0.955378225087719 -0.943634949473684 -0.939141878596491 -0.939611608245614 -0.958628819649123 -0.959579071578947 -0.897326245964912 -0.897326245964912 -0.950341934385965 -0.920914497017544 -0.953157001578947 -0.932462941461404 -0.929711219929825 -0.924004748421053 -0.968619159473684 -0.935717452807018 -0.963567540877193 -0.962164978596491 -0.945365097894737 -0.947136774385965 -0.905373979824561 -0.951552664035088 -0.928694890175439 -0.955504654561404
7 "LAYING" 0.250176694038462 -0.0204411516884615 -0.101361036576923 -0.502814250576923 0.393444278076923 0.907537823461538 0.0968904018076923 0.0250624183634615 -0.0131653918205769 -0.00282641913096154 -0.133605695057692 0.155920029769231 -0.105944243484615 -0.0358897425826923 -0.0671901794615385 -0.936392023846154 -0.936392023846154 -0.980127239615385 -0.915793634807692 -0.983008829038462 -0.953424245576923 -0.942193953846154 -0.958611644615385 -0.635913046346154 -0.0438292665807692 0.237111987323077 -0.980393046923077 -0.972531648846154 -0.969524977692308 0.0207159202961538 -0.0451342616019231 0.0945605852 -0.953684547692308 -0.957570207692308 -0.956905310961538 -0.139745225083077 -0.453725644769231 0.0144682871075 -0.927976880634615 -0.129091025169231 -0.968066259230769 0.217605286703846 -0.941130719230769 -0.265784491092308 -0.974117912115385 0.104422952923077 -0.93651361 -0.926262668653846 -0.952978365961539 -0.914221270096154 -0.955543549230769 -0.961908984423077 -0.980977756153846 -0.973093160192308 -0.972983064230769 -0.9601268225 -0.945071935384615 -0.955294890576923 -0.9738372325 -0.976483727307692 -0.988871878269231 -0.907039513153846 -0.907039513153846 -0.967310932307692 -0.918662459038462 -0.971205137884615 -0.931120580576923 -0.922917902307692 -0.953380646346154 -0.983560175384615 -0.975886145 -0.975072995192308 -0.962348254423077 -0.939727873653846 -0.9588764125 -0.910542462919231 -0.965359228076923 -0.918892518653846 -0.969403035384615
7 "SITTING" 0.250176694038462 -0.0204411516884615 -0.101361036576923 -0.502814250576923 0.393444278076923 0.907537823461538 0.0968904018076923 0.0250624183634615 -0.0131653918205769 -0.00282641913096154 -0.133605695057692 0.155920029769231 -0.105944243484615 -0.0358897425826923 -0.0671901794615385 -0.936392023846154 -0.936392023846154 -0.980127239615385 -0.915793634807692 -0.983008829038462 -0.953424245576923 -0.942193953846154 -0.958611644615385 -0.635913046346154 -0.0438292665807692 0.237111987323077 -0.980393046923077 -0.972531648846154 -0.969524977692308 0.0207159202961538 -0.0451342616019231 0.0945605852 -0.953684547692308 -0.957570207692308 -0.956905310961538 -0.139745225083077 -0.453725644769231 0.0144682871075 -0.927976880634615 -0.129091025169231 -0.968066259230769 0.217605286703846 -0.941130719230769 -0.265784491092308 -0.974117912115385 0.104422952923077 -0.93651361 -0.926262668653846 -0.952978365961539 -0.914221270096154 -0.955543549230769 -0.961908984423077 -0.980977756153846 -0.973093160192308 -0.972983064230769 -0.9601268225 -0.945071935384615 -0.955294890576923 -0.9738372325 -0.976483727307692 -0.988871878269231 -0.907039513153846 -0.907039513153846 -0.967310932307692 -0.918662459038462 -0.971205137884615 -0.931120580576923 -0.922917902307692 -0.953380646346154 -0.983560175384615 -0.975886145 -0.975072995192308 -0.962348254423077 -0.939727873653846 -0.9588764125 -0.910542462919231 -0.965359228076923 -0.918892518653846 -0.969403035384615
7 "STANDING" 0.250176694038462 -0.0204411516884615 -0.101361036576923 -0.502814250576923 0.393444278076923 0.907537823461538 0.0968904018076923 0.0250624183634615 -0.0131653918205769 -0.00282641913096154 -0.133605695057692 0.155920029769231 -0.105944243484615 -0.0358897425826923 -0.0671901794615385 -0.936392023846154 -0.936392023846154 -0.980127239615385 -0.915793634807692 -0.983008829038462 -0.953424245576923 -0.942193953846154 -0.958611644615385 -0.635913046346154 -0.0438292665807692 0.237111987323077 -0.980393046923077 -0.972531648846154 -0.969524977692308 0.0207159202961538 -0.0451342616019231 0.0945605852 -0.953684547692308 -0.957570207692308 -0.956905310961538 -0.139745225083077 -0.453725644769231 0.0144682871075 -0.927976880634615 -0.129091025169231 -0.968066259230769 0.217605286703846 -0.941130719230769 -0.265784491092308 -0.974117912115385 0.104422952923077 -0.93651361 -0.926262668653846 -0.952978365961539 -0.914221270096154 -0.955543549230769 -0.961908984423077 -0.980977756153846 -0.973093160192308 -0.972983064230769 -0.9601268225 -0.945071935384615 -0.955294890576923 -0.9738372325 -0.976483727307692 -0.988871878269231 -0.907039513153846 -0.907039513153846 -0.967310932307692 -0.918662459038462 -0.971205137884615 -0.931120580576923 -0.922917902307692 -0.953380646346154 -0.983560175384615 -0.975886145 -0.975072995192308 -0.962348254423077 -0.939727873653846 -0.9588764125 -0.910542462919231 -0.965359228076923 -0.918892518653846 -0.969403035384615
7 "WALKING" 0.250176694038462 -0.0204411516884615 -0.101361036576923 -0.502814250576923 0.393444278076923 0.907537823461538 0.0968904018076923 0.0250624183634615 -0.0131653918205769 -0.00282641913096154 -0.133605695057692 0.155920029769231 -0.105944243484615 -0.0358897425826923 -0.0671901794615385 -0.936392023846154 -0.936392023846154 -0.980127239615385 -0.915793634807692 -0.983008829038462 -0.953424245576923 -0.942193953846154 -0.958611644615385 -0.635913046346154 -0.0438292665807692 0.237111987323077 -0.980393046923077 -0.972531648846154 -0.969524977692308 0.0207159202961538 -0.0451342616019231 0.0945605852 -0.953684547692308 -0.957570207692308 -0.956905310961538 -0.139745225083077 -0.453725644769231 0.0144682871075 -0.927976880634615 -0.129091025169231 -0.968066259230769 0.217605286703846 -0.941130719230769 -0.265784491092308 -0.974117912115385 0.104422952923077 -0.93651361 -0.926262668653846 -0.952978365961539 -0.914221270096154 -0.955543549230769 -0.961908984423077 -0.980977756153846 -0.973093160192308 -0.972983064230769 -0.9601268225 -0.945071935384615 -0.955294890576923 -0.9738372325 -0.976483727307692 -0.988871878269231 -0.907039513153846 -0.907039513153846 -0.967310932307692 -0.918662459038462 -0.971205137884615 -0.931120580576923 -0.922917902307692 -0.953380646346154 -0.983560175384615 -0.975886145 -0.975072995192308 -0.962348254423077 -0.939727873653846 -0.9588764125 -0.910542462919231 -0.965359228076923 -0.918892518653846 -0.969403035384615
7 "WALKING_DOWNSTAIRS" 0.250176694038462 -0.0204411516884615 -0.101361036576923 -0.502814250576923 0.393444278076923 0.907537823461538 0.0968904018076923 0.0250624183634615 -0.0131653918205769 -0.00282641913096154 -0.133605695057692 0.155920029769231 -0.105944243484615 -0.0358897425826923 -0.0671901794615385 -0.936392023846154 -0.936392023846154 -0.980127239615385 -0.915793634807692 -0.983008829038462 -0.953424245576923 -0.942193953846154 -0.958611644615385 -0.635913046346154 -0.0438292665807692 0.237111987323077 -0.980393046923077 -0.972531648846154 -0.969524977692308 0.0207159202961538 -0.0451342616019231 0.0945605852 -0.953684547692308 -0.957570207692308 -0.956905310961538 -0.139745225083077 -0.453725644769231 0.0144682871075 -0.927976880634615 -0.129091025169231 -0.968066259230769 0.217605286703846 -0.941130719230769 -0.265784491092308 -0.974117912115385 0.104422952923077 -0.93651361 -0.926262668653846 -0.952978365961539 -0.914221270096154 -0.955543549230769 -0.961908984423077 -0.980977756153846 -0.973093160192308 -0.972983064230769 -0.9601268225 -0.945071935384615 -0.955294890576923 -0.9738372325 -0.976483727307692 -0.988871878269231 -0.907039513153846 -0.907039513153846 -0.967310932307692 -0.918662459038462 -0.971205137884615 -0.931120580576923 -0.922917902307692 -0.953380646346154 -0.983560175384615 -0.975886145 -0.975072995192308 -0.962348254423077 -0.939727873653846 -0.9588764125 -0.910542462919231 -0.965359228076923 -0.918892518653846 -0.969403035384615
7 "WALKING_UPSTAIRS" 0.250176694038462 -0.0204411516884615 -0.101361036576923 -0.502814250576923 0.393444278076923 0.907537823461538 0.0968904018076923 0.0250624183634615 -0.0131653918205769 -0.00282641913096154 -0.133605695057692 0.155920029769231 -0.105944243484615 -0.0358897425826923 -0.0671901794615385 -0.936392023846154 -0.936392023846154 -0.980127239615385 -0.915793634807692 -0.983008829038462 -0.953424245576923 -0.942193953846154 -0.958611644615385 -0.635913046346154 -0.0438292665807692 0.237111987323077 -0.980393046923077 -0.972531648846154 -0.969524977692308 0.0207159202961538 -0.0451342616019231 0.0945605852 -0.953684547692308 -0.957570207692308 -0.956905310961538 -0.139745225083077 -0.453725644769231 0.0144682871075 -0.927976880634615 -0.129091025169231 -0.968066259230769 0.217605286703846 -0.941130719230769 -0.265784491092308 -0.974117912115385 0.104422952923077 -0.93651361 -0.926262668653846 -0.952978365961539 -0.914221270096154 -0.955543549230769 -0.961908984423077 -0.980977756153846 -0.973093160192308 -0.972983064230769 -0.9601268225 -0.945071935384615 -0.955294890576923 -0.9738372325 -0.976483727307692 -0.988871878269231 -0.907039513153846 -0.907039513153846 -0.967310932307692 -0.918662459038462 -0.971205137884615 -0.931120580576923 -0.922917902307692 -0.953380646346154 -0.983560175384615 -0.975886145 -0.975072995192308 -0.962348254423077 -0.939727873653846 -0.9588764125 -0.910542462919231 -0.965359228076923 -0.918892518653846 -0.969403035384615
8 "LAYING" 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.405930036111111 0.589922434814815 0.719831539259259 0.0878326902592593 0.0233299159137037 -0.0169218791344444 0.00535361206851852 -0.0891374138592593 0.13818830737037 -0.106445008314815 -0.0389735198722222 -0.0694123150925926 -0.935308633888889 -0.935308633888889 -0.97314748962963 -0.924253348518518 -0.978438191296296 -0.953538563888889 -0.951816663703704 -0.944269514074074 -0.307248374366667 0.00539754357407408 0.192435787087778 -0.973110596111111 -0.975877437407407 -0.962111136666667 0.164984298959259 0.00667286421111111 0.120248739635185 -0.957903886111111 -0.957411160185185 -0.967461239074074 -0.105590903972222 -0.199880205519074 0.213568382200185 -0.932279645518518 0.0484988463518519 -0.961792852407407 0.350822601333333 -0.944528950555556 -0.0620563752462963 -0.968403945925926 0.219371246142593 -0.94304121537037 -0.93489116 -0.932491454407407 -0.918873192333333 -0.957990036481482 -0.94183626337037 -0.973253042222222 -0.976520952037037 -0.96608757462963 -0.965204017592593 -0.952039385740741 -0.96758975462963 -0.969924077407407 -0.974186451851852 -0.987601203703704 -0.91325033 -0.91325033 -0.962954517222222 -0.932470764444444 -0.969029111666667 -0.940125298333333 -0.931236756962963 -0.931146497518519 -0.975959911481481 -0.979170881666667 -0.968699222962963 -0.967846360740741 -0.950316470925926 -0.970671966481481 -0.917257979425926 -0.963791094259259 -0.93678697 -0.971793279814815
8 "SITTING" 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.405930036111111 0.589922434814815 0.719831539259259 0.0878326902592593 0.0233299159137037 -0.0169218791344444 0.00535361206851852 -0.0891374138592593 0.13818830737037 -0.106445008314815 -0.0389735198722222 -0.0694123150925926 -0.935308633888889 -0.935308633888889 -0.97314748962963 -0.924253348518518 -0.978438191296296 -0.953538563888889 -0.951816663703704 -0.944269514074074 -0.307248374366667 0.00539754357407408 0.192435787087778 -0.973110596111111 -0.975877437407407 -0.962111136666667 0.164984298959259 0.00667286421111111 0.120248739635185 -0.957903886111111 -0.957411160185185 -0.967461239074074 -0.105590903972222 -0.199880205519074 0.213568382200185 -0.932279645518518 0.0484988463518519 -0.961792852407407 0.350822601333333 -0.944528950555556 -0.0620563752462963 -0.968403945925926 0.219371246142593 -0.94304121537037 -0.93489116 -0.932491454407407 -0.918873192333333 -0.957990036481482 -0.94183626337037 -0.973253042222222 -0.976520952037037 -0.96608757462963 -0.965204017592593 -0.952039385740741 -0.96758975462963 -0.969924077407407 -0.974186451851852 -0.987601203703704 -0.91325033 -0.91325033 -0.962954517222222 -0.932470764444444 -0.969029111666667 -0.940125298333333 -0.931236756962963 -0.931146497518519 -0.975959911481481 -0.979170881666667 -0.968699222962963 -0.967846360740741 -0.950316470925926 -0.970671966481481 -0.917257979425926 -0.963791094259259 -0.93678697 -0.971793279814815
8 "STANDING" 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.405930036111111 0.589922434814815 0.719831539259259 0.0878326902592593 0.0233299159137037 -0.0169218791344444 0.00535361206851852 -0.0891374138592593 0.13818830737037 -0.106445008314815 -0.0389735198722222 -0.0694123150925926 -0.935308633888889 -0.935308633888889 -0.97314748962963 -0.924253348518518 -0.978438191296296 -0.953538563888889 -0.951816663703704 -0.944269514074074 -0.307248374366667 0.00539754357407408 0.192435787087778 -0.973110596111111 -0.975877437407407 -0.962111136666667 0.164984298959259 0.00667286421111111 0.120248739635185 -0.957903886111111 -0.957411160185185 -0.967461239074074 -0.105590903972222 -0.199880205519074 0.213568382200185 -0.932279645518518 0.0484988463518519 -0.961792852407407 0.350822601333333 -0.944528950555556 -0.0620563752462963 -0.968403945925926 0.219371246142593 -0.94304121537037 -0.93489116 -0.932491454407407 -0.918873192333333 -0.957990036481482 -0.94183626337037 -0.973253042222222 -0.976520952037037 -0.96608757462963 -0.965204017592593 -0.952039385740741 -0.96758975462963 -0.969924077407407 -0.974186451851852 -0.987601203703704 -0.91325033 -0.91325033 -0.962954517222222 -0.932470764444444 -0.969029111666667 -0.940125298333333 -0.931236756962963 -0.931146497518519 -0.975959911481481 -0.979170881666667 -0.968699222962963 -0.967846360740741 -0.950316470925926 -0.970671966481481 -0.917257979425926 -0.963791094259259 -0.93678697 -0.971793279814815
8 "WALKING" 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.405930036111111 0.589922434814815 0.719831539259259 0.0878326902592593 0.0233299159137037 -0.0169218791344444 0.00535361206851852 -0.0891374138592593 0.13818830737037 -0.106445008314815 -0.0389735198722222 -0.0694123150925926 -0.935308633888889 -0.935308633888889 -0.97314748962963 -0.924253348518518 -0.978438191296296 -0.953538563888889 -0.951816663703704 -0.944269514074074 -0.307248374366667 0.00539754357407408 0.192435787087778 -0.973110596111111 -0.975877437407407 -0.962111136666667 0.164984298959259 0.00667286421111111 0.120248739635185 -0.957903886111111 -0.957411160185185 -0.967461239074074 -0.105590903972222 -0.199880205519074 0.213568382200185 -0.932279645518518 0.0484988463518519 -0.961792852407407 0.350822601333333 -0.944528950555556 -0.0620563752462963 -0.968403945925926 0.219371246142593 -0.94304121537037 -0.93489116 -0.932491454407407 -0.918873192333333 -0.957990036481482 -0.94183626337037 -0.973253042222222 -0.976520952037037 -0.96608757462963 -0.965204017592593 -0.952039385740741 -0.96758975462963 -0.969924077407407 -0.974186451851852 -0.987601203703704 -0.91325033 -0.91325033 -0.962954517222222 -0.932470764444444 -0.969029111666667 -0.940125298333333 -0.931236756962963 -0.931146497518519 -0.975959911481481 -0.979170881666667 -0.968699222962963 -0.967846360740741 -0.950316470925926 -0.970671966481481 -0.917257979425926 -0.963791094259259 -0.93678697 -0.971793279814815
8 "WALKING_DOWNSTAIRS" 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.405930036111111 0.589922434814815 0.719831539259259 0.0878326902592593 0.0233299159137037 -0.0169218791344444 0.00535361206851852 -0.0891374138592593 0.13818830737037 -0.106445008314815 -0.0389735198722222 -0.0694123150925926 -0.935308633888889 -0.935308633888889 -0.97314748962963 -0.924253348518518 -0.978438191296296 -0.953538563888889 -0.951816663703704 -0.944269514074074 -0.307248374366667 0.00539754357407408 0.192435787087778 -0.973110596111111 -0.975877437407407 -0.962111136666667 0.164984298959259 0.00667286421111111 0.120248739635185 -0.957903886111111 -0.957411160185185 -0.967461239074074 -0.105590903972222 -0.199880205519074 0.213568382200185 -0.932279645518518 0.0484988463518519 -0.961792852407407 0.350822601333333 -0.944528950555556 -0.0620563752462963 -0.968403945925926 0.219371246142593 -0.94304121537037 -0.93489116 -0.932491454407407 -0.918873192333333 -0.957990036481482 -0.94183626337037 -0.973253042222222 -0.976520952037037 -0.96608757462963 -0.965204017592593 -0.952039385740741 -0.96758975462963 -0.969924077407407 -0.974186451851852 -0.987601203703704 -0.91325033 -0.91325033 -0.962954517222222 -0.932470764444444 -0.969029111666667 -0.940125298333333 -0.931236756962963 -0.931146497518519 -0.975959911481481 -0.979170881666667 -0.968699222962963 -0.967846360740741 -0.950316470925926 -0.970671966481481 -0.917257979425926 -0.963791094259259 -0.93678697 -0.971793279814815
8 "WALKING_UPSTAIRS" 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.405930036111111 0.589922434814815 0.719831539259259 0.0878326902592593 0.0233299159137037 -0.0169218791344444 0.00535361206851852 -0.0891374138592593 0.13818830737037 -0.106445008314815 -0.0389735198722222 -0.0694123150925926 -0.935308633888889 -0.935308633888889 -0.97314748962963 -0.924253348518518 -0.978438191296296 -0.953538563888889 -0.951816663703704 -0.944269514074074 -0.307248374366667 0.00539754357407408 0.192435787087778 -0.973110596111111 -0.975877437407407 -0.962111136666667 0.164984298959259 0.00667286421111111 0.120248739635185 -0.957903886111111 -0.957411160185185 -0.967461239074074 -0.105590903972222 -0.199880205519074 0.213568382200185 -0.932279645518518 0.0484988463518519 -0.961792852407407 0.350822601333333 -0.944528950555556 -0.0620563752462963 -0.968403945925926 0.219371246142593 -0.94304121537037 -0.93489116 -0.932491454407407 -0.918873192333333 -0.957990036481482 -0.94183626337037 -0.973253042222222 -0.976520952037037 -0.96608757462963 -0.965204017592593 -0.952039385740741 -0.96758975462963 -0.969924077407407 -0.974186451851852 -0.987601203703704 -0.91325033 -0.91325033 -0.962954517222222 -0.932470764444444 -0.969029111666667 -0.940125298333333 -0.931236756962963 -0.931146497518519 -0.975959911481481 -0.979170881666667 -0.968699222962963 -0.967846360740741 -0.950316470925926 -0.970671966481481 -0.917257979425926 -0.963791094259259 -0.93678697 -0.971793279814815
9 "LAYING" 0.2591955368 -0.020526821662 -0.10754972144 -0.5802528348 -0.1191541962 0.9578730416 0.08807344764 0.011561732718 -0.0070536778584 -0.013632036148 -0.15890291983 0.101275010682 -0.10384667982 -0.027552256948 -0.0569490475 -0.9308684376 -0.9308684376 -0.9633745492 -0.9071250998 -0.964524819 -0.946865494 -0.9343665984 -0.9459190006 -0.4459627774628 -0.215336752654 0.17810728092 -0.964304065 -0.9640828062 -0.955909215 -0.08503093738 -0.227093669698 -0.094374360132 -0.930297921 -0.9345796594 -0.9598150092 -0.23069917904112 -0.321206958058 -0.055125413678 -0.9266042952 -0.085609052452 -0.9543205856 0.1670029826292 -0.9186053356 -0.20634356866 -0.9558062546 -0.016201378678 -0.94233309 -0.9162927764 -0.9407072854 -0.9218210626 -0.9699944882 -0.9712046902 -0.9647404702 -0.9639966798 -0.958562455 -0.9422465098 -0.9266185314 -0.9615953704 -0.945329035 -0.9621702422 -0.9770761602 -0.91512680016 -0.91512680016 -0.9550268052 -0.8985578738 -0.9528015598 -0.9409810272 -0.9128367508 -0.9419711636 -0.9686013042 -0.966634136 -0.9597147176 -0.9463891504 -0.9231319366 -0.965686312 -0.921929738394 -0.9550947122 -0.9034005814 -0.9522904702
